10,2,10
20,4,20
30,6,30
40,6,40
50,6,50
60,7,60
70,9,70
80,13,80
90,15,90
100,16,100
110,16,110
120,16,120
130,17,130
140,21,140
150,25,150
160,31,160
170,33,170
180,33,180
190,35,190
200,37,200
210,38,210
220,40,220
230,42,230
240,46,240
250,48,250
260,50,260
270,51,270
280,55,280
290,57,290
300,58,300
310,61,310
320,67,320
330,67,330
340,68,340
350,68,350
360,69,360
370,69,370
380,71,380
390,72,390
400,75,400
410,77,410
420,79,420
430,80,430
440,83,440
450,87,450
460,90,460
470,92,470
480,96,480
490,97,490
500,97,500
510,97,510
520,97,520
530,97,530
540,97,540
550,99,550
560,100,560
570,100,570
580,100,580
590,100,590
600,100,600
610,101,610
620,102,620
630,105,630
640,111,640
650,115,650
660,119,660
670,121,670
680,129,680
690,134,690
700,141,700
710,147,710
720,150,720
730,154,730
740,158,740
750,161,750
760,164,760
770,169,770
780,175,780
790,177,790
800,180,800
810,181,810
820,187,820
830,190,830
840,194,840
850,195,850
860,197,860
870,198,870
880,200,880
890,202,890
900,208,900
910,215,910
920,221,920
930,223,930
940,224,940
950,228,950
960,231,960
970,235,970
980,239,980
990,243,990
1000,244,1000
1010,246,1010
1020,249,1020
1030,250,1030
1040,255,1040
1050,262,1050
1060,263,1060
1070,269,1070
1080,273,1080
1090,275,1090
1100,276,1100
1110,276,1110
1120,278,1120
1130,278,1130
1140,279,1140
1150,280,1150
1160,280,1160
1170,282,1170
1180,285,1180
1190,290,1190
1200,293,1200
1210,296,1210
1220,302,1220
1230,306,1230
1240,311,1240
1250,314,1250
1260,317,1260
1270,323,1270
1280,326,1280
1290,330,1290
1300,336,1300
1310,340,1310
1320,345,1320
1330,351,1330
1340,355,1340
1350,358,1350
1360,362,1360
1370,367,1370
1380,372,1380
1390,378,1390
1400,383,1400
1410,386,1410
1420,389,1420
1430,394,1430
1440,396,1440
1450,397,1450
1460,399,1460
1470,405,1470
1480,410,1480
1490,411,1490
1500,415,1500
1510,420,1510
1520,424,1520
1530,426,1530
1540,430,1540
1550,432,1550
1560,432,1560
1570,438,1570
1580,443,1580
1590,444,1590
1600,446,1600
1610,450,1610
1620,451,1620
1630,451,1630
1640,452,1640
1650,454,1650
1660,455,1660
1670,456,1670
1680,456,1680
1690,457,1690
1700,458,1700
1710,458,1710
1720,459,1720
1730,464,1730
1740,466,1740
1750,468,1750
1760,475,1760
1770,477,1770
1780,480,1780
1790,486,1790
1800,492,1800
1810,495,1810
1820,500,1820
1830,502,1830
1840,503,1840
1850,506,1850
1860,506,1860
1870,511,1870
1880,512,1880
1890,515,1890
1900,518,1900
1910,520,1910
1920,525,1920
1930,528,1930
1940,532,1940
1950,535,1950
1960,539,1960
1970,542,1970
1980,544,1980
1990,548,1990
2000,553,2000
2010,558,2010
2020,559,2020
2030,560,2030
2040,560,2040
2050,561,2050
2060,565,2060
2070,571,2070
2080,575,2080
2090,578,2090
2100,578,2100
2110,581,2110
2120,583,2120
2130,585,2130
2140,588,2140
2150,590,2150
2160,594,2160
2170,598,2170
2180,601,2180
2190,606,2190
2200,613,2200
2210,618,2210
2220,624,2220
2230,626,2230
2240,632,2240
2250,633,2250
2260,635,2260
2270,638,2270
2280,641,2280
2290,643,2290
2300,647,2300
2310,648,2310
2320,648,2320
2330,648,2330
2340,648,2340
2350,649,2350
2360,649,2360
2370,650,2370
2380,654,2380
2390,657,2390
2400,660,2400
2410,663,2410
2420,663,2420
2430,665,2430
2440,672,2440
2450,676,2450
2460,681,2460
2470,690,2470
2480,692,2480
2490,692,2490
2500,692,2500
2510,692,2510
2520,693,2520
2530,693,2530
2540,693,2540
2550,693,2550
2560,693,2560
2570,697,2570
2580,700,2580
2590,701,2590
2600,702,2600
2610,703,2610
2620,705,2620
2630,707,2630
2640,708,2640
2650,711,2650
2660,712,2660
2670,715,2670
2680,720,2680
2690,723,2690
2700,725,2700
2710,731,2710
2720,732,2720
2730,738,2730
2740,741,2740
2750,747,2750
2760,752,2760
2770,756,2770
2780,756,2780
2790,760,2790
2800,763,2800
2810,770,2810
2820,774,2820
2830,776,2830
2840,778,2840
2850,780,2850
2860,785,2860
2870,789,2870
2880,793,2880
2890,798,2890
2900,800,2900
2910,802,2910
2920,807,2920
2930,808,2930
2940,810,2940
2950,811,2950
2960,812,2960
2970,816,2970
2980,822,2980
2990,824,2990
3000,826,3000
3010,826,3010
3020,826,3020
3030,826,3030
3040,828,3040
3050,834,3050
3060,836,3060
3070,837,3070
3080,840,3080
3090,843,3090
3100,843,3100
3110,848,3110
3120,849,3120
3130,853,3130
3140,859,3140
3150,863,3150
3160,864,3160
3170,865,3170
3180,865,3180
3190,865,3190
3200,866,3200
3210,868,3210
3220,868,3220
3230,868,3230
3240,870,3240
3250,870,3250
3260,872,3260
3270,874,3270
3280,878,3280
3290,884,3290
3300,889,3300
3310,891,3310
3320,894,3320
3330,898,3330
3340,904,3340
3350,905,3350
3360,910,3360
3370,914,3370
3380,917,3380
3390,921,3390
3400,922,3400
3410,927,3410
3420,931,3420
3430,935,3430
3440,938,3440
3450,940,3450
3460,943,3460
3470,945,3470
3480,948,3480
3490,952,3490
3500,958,3500
3510,964,3510
3520,968,3520
3530,971,3530
3540,973,3540
3550,979,3550
3560,981,3560
3570,986,3570
3580,991,3580
3590,996,3590
3600,997,3600
3610,999,3610
3620,999,3620
3630,999,3630
3640,1000,3640
3650,1002,3650
3660,1002,3660
3670,1002,3670
3680,1002,3680
3690,1003,3690
3700,1003,3700
3710,1003,3710
3720,1003,3720
3730,1003,3730
3740,1003,3740
3750,1003,3750
3760,1003,3760
3770,1004,3770
3780,1008,3780
3790,1013,3790
3800,1013,3800
3810,1017,3810
3820,1021,3820
3830,1022,3830
3840,1024,3840
3850,1028,3850
3860,1032,3860
3870,1032,3870
3880,1032,3880
3890,1032,3890
3900,1033,3900
3910,1039,3910
3920,1041,3920
3930,1042,3930
3940,1047,3940
3950,1052,3950
3960,1057,3960
3970,1060,3970
3980,1063,3980
3990,1070,3990
4000,1074,4000
4010,1078,4010
4020,1082,4020
4030,1084,4030
4040,1090,4040
4050,1096,4050
4060,1099,4060
4070,1099,4070
4080,1100,4080
4090,1100,4090
4100,1100,4100
4110,1100,4110
4120,1101,4120
4130,1101,4130
4140,1101,4140
4150,1101,4150
4160,1101,4160
4170,1101,4170
4180,1104,4180
4190,1105,4190
4200,1105,4200
4210,1105,4210
4220,1105,4220
4230,1105,4230
4240,1106,4240
4250,1111,4250
4260,1116,4260
4270,1118,4270
4280,1122,4280
4290,1124,4290
4300,1128,4300
4310,1131,4310
4320,1136,4320
4330,1140,4330
4340,1146,4340
4350,1151,4350
4360,1156,4360
4370,1160,4370
4380,1162,4380
4390,1166,4390
4400,1169,4400
4410,1172,4410
4420,1174,4420
4430,1174,4430
4440,1174,4440
4450,1174,4450
4460,1174,4460
4470,1174,4470
4480,1174,4480
4490,1177,4490
4500,1182,4500
4510,1183,4510
4520,1186,4520
4530,1189,4530
4540,1192,4540
4550,1194,4550
4560,1194,4560
4570,1194,4570
4580,1194,4580
4590,1195,4590
4600,1195,4600
4610,1195,4610
4620,1195,4620
4630,1195,4630
4640,1195,4640
4650,1195,4650
4660,1195,4660
4670,1195,4670
4680,1195,4680
4690,1195,4690
4700,1195,4700
4710,1196,4710
4720,1197,4720
4730,1201,4730
4740,1203,4740
4750,1206,4750
4760,1207,4760
4770,1209,4770
4780,1210,4780
4790,1215,4790
4800,1217,4800
4810,1218,4810
4820,1219,4820
4830,1219,4830
4840,1219,4840
4850,1219,4850
4860,1219,4860
4870,1222,4870
4880,1229,4880
4890,1232,4890
4900,1233,4900
4910,1234,4910
4920,1234,4920
4930,1236,4930
4940,1241,4940
4950,1244,4950
4960,1245,4960
4970,1248,4970
4980,1253,4980
4990,1258,4990
5000,1260,5000
5010,1264,5010
5020,1267,5020
5030,1273,5030
5040,1274,5040
5050,1280,5050
5060,1284,5060
5070,1288,5070
5080,1290,5080
5090,1292,5090
5100,1294,5100
5110,1300,5110
5120,1302,5120
5130,1304,5130
5140,1309,5140
5150,1315,5150
5160,1319,5160
5170,1322,5170
5180,1325,5180
5190,1328,5190
5200,1331,5200
5210,1335,5210
5220,1339,5220
5230,1340,5230
5240,1342,5240
5250,1346,5250
5260,1349,5260
5270,1351,5270
5280,1358,5280
5290,1360,5290
5300,1364,5300
5310,1368,5310
5320,1372,5320
5330,1375,5330
5340,1379,5340
5350,1385,5350
5360,1390,5360
5370,1396,5370
5380,1399,5380
5390,1399,5390
5400,1399,5400
5410,1399,5410
5420,1400,5420
5430,1400,5430
5440,1401,5440
5450,1401,5450
5460,1401,5460
5470,1401,5470
5480,1401,5480
5490,1401,5490
5500,1402,5500
5510,1402,5510
5520,1403,5520
5530,1406,5530
5540,1409,5540
5550,1410,5550
5560,1411,5560
5570,1415,5570
5580,1416,5580
5590,1419,5590
5600,1423,5600
5610,1427,5610
5620,1431,5620
5630,1433,5630
5640,1434,5640
5650,1435,5650
5660,1436,5660
5670,1437,5670
5680,1438,5680
5690,1442,5690
5700,1445,5700
5710,1449,5710
5720,1455,5720
5730,1462,5730
5740,1464,5740
5750,1467,5750
5760,1469,5760
5770,1474,5770
5780,1477,5780
5790,1481,5790
5800,1487,5800
5810,1488,5810
5820,1491,5820
5830,1493,5830
5840,1495,5840
5850,1499,5850
5860,1502,5860
5870,1503,5870
5880,1505,5880
5890,1506,5890
5900,1509,5900
5910,1509,5910
5920,1512,5920
5930,1520,5930
5940,1524,5940
5950,1525,5950
5960,1525,5960
5970,1528,5970
5980,1535,5980
5990,1539,5990
6000,1544,6000
6010,1545,6010
6020,1549,6020
6030,1555,6030
6040,1559,6040
6050,1560,6050
6060,1562,6060
6070,1562,6070
6080,1564,6080
6090,1564,6090
6100,1568,6100
6110,1570,6110
6120,1574,6120
6130,1575,6130
6140,1576,6140
6150,1577,6150
6160,1577,6160
6170,1580,6170
6180,1585,6180
6190,1587,6190
6200,1589,6200
6210,1592,6210
6220,1596,6220
6230,1602,6230
6240,1602,6240
6250,1603,6250
6260,1607,6260
